id,task_id,lang,category,type,topic,complexity,image,task,choices,correct_answer,user_answers
265,novne4FubpO3PerO,en,vqa,true-false,school,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_le7k19vlg3fb3z58.png,are there fewer cyan rubber things than purple rubber backpacks?,"{'a': 'True', 'b': 'False'}",b,"['a', 'b', 'a', 'a', 'a', 'a', 'b']"
266,TpHhvSeF6MRGp6zJ,en,vqa,true-false,uae,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_3hrlln3sxqn0srj4.png,are there any purple objects of the same size as the blue rubber object?,"{'a': 'False', 'b': 'True'}",b,['b']
267,M3v95SbcIvRHJeO2,en,vqa,mcq,underwater,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_e2p161uiu19kd51t.png,the cyan rubber snorkel has what size?,"{'a': 'large', 'b': 'small'}",b,['b']
268,KHZY5UkR9ymgZ8xR,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ssjk19favwumr3kl.png,there is another tiny screwdriver that is the same material as the brown screwdriver; what is its color?,"{'a': 'gray', 'b': 'green', 'c': 'yellow', 'd': 'purple', 'e': 'blue'}",d,"['a', 'd']"
269,Pic8hSh7NHlbcjfN,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_e88jzt6e25unskib.png,is there another big gray thing made of the same material as the gray object?,"{'a': 'False', 'b': 'True'}",a,"['b', 'a', 'a']"
270,LfJmUvcR8vgLn1b9,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_su2og3hq4zn83lzg.png,what number of other objects are there of the same size as the yellow object?,"{'a': '1', 'b': '0'}",b,"['b', 'a', 'a', 'a']"
271,8BQONiWSIVZewxT2,en,vqa,numeric,animals,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_cw9bg28r3u1c6ngy.png,what number of things are yellow metal cats or big objects?,"{'a': '2', 'b': '1'}",a,"['b', 'a']"
272,lngANsZT9CTbTLDU,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_8v49pxsyg0h3ex08.png,is there a small cyan object that has the same shape as the tiny brown rubber thing?,"{'a': 'False', 'b': 'True'}",b,"['b', 'b']"
273,Gg1d7uzWxackhVtN,en,vqa,mcq,fashion,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_e5rbcak8ef46u6un.png,what color is the other tiny metal object that is the same shape as the small red object?,"{'a': 'green', 'b': 'yellow', 'c': 'gray'}",a,"['a', 'a']"
274,pAgB93BTFVg7axm1,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_qy0p91gbs0nbu6e4.png,what number of rubber things are the same size as the rubber wrench?,"{'a': '0', 'b': '1'}",b,[]
275,K5wOPQHtxn6QoiAc,en,vqa,mcq,kitchen,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_zpvqj6qmwtvhn6t9.png,what is the shape of the purple rubber thing that is the same size as the yellow metal saucepan?,"{'a': 'spatula', 'b': 'teapot', 'c': 'fork', 'd': 'plate'}",a,['b']
276,QMFNeomrQBs0fT7q,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_dgrb2em8vytxlij3.png,what number of other objects are there of the same size as the bookshelf?,"{'a': '1', 'b': '2'}",a,"['b', 'b', 'b']"
277,SFxG4FKWkB6feY7P,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_185dayde5deoh9kp.png,what number of things have the same material as the iv fluid bag?,"{'a': '4', 'b': '5'}",a,"['a', 'a', 'b']"
278,3QOBzwx9xBK80c7V,en,vqa,true-false,music,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_v8wxrsw9c5hzecj4.png,does the blue metal violin have the same size as the brown metal mic?,"{'a': 'False', 'b': 'True'}",a,['b']
279,X1gCAQSVkQ5oujAJ,en,vqa,true-false,office,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_scqqrw3x8ki223jj.png,is there a cyan rubber thing of the same shape as the tiny gray metal thing?,"{'a': 'False', 'b': 'True'}",a,"['b', 'a']"
280,tNr9amesybuddUXb,en,vqa,true-false,school,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_yd1zij8iirs3jimw.png,is there any other thing that has the same shape as the gray rubber thing?,"{'a': 'True', 'b': 'False'}",a,"['b', 'a', 'b', 'a', 'a', 'a']"
281,Uak8mWx5Q2vXiVLr,en,vqa,numeric,uae,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_6szc7dt67mwl3j9k.png,what number of other things are there of the same size as the rubber camel?,"{'a': '3', 'b': '1'}",b,"['b', 'b', 'b', 'b']"
282,FSxFmgVqYN72N3fQ,en,vqa,numeric,underwater,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_3yubhx73yt1v9ynz.png,what number of things are either large blue rubber snorkels or large fishes?,"{'a': '2', 'b': '1'}",b,"['a', 'b', 'b', 'b', 'b']"
283,cL9ieXNZp5KLehrr,en,vqa,mcq,underwater,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_4y79bd0fvo3ixwba.png,there is a small starfish that is made of the same material as the red thing; what is its color?,"{'a': 'gray', 'b': 'blue', 'c': 'yellow', 'd': 'purple', 'e': 'cyan'}",b,"['a', 'b', 'b']"
284,ZN9mKb563ww7nwnA,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_zgjaeolbvsdkoqah.png,is there a big metal thing that has the same shape as the tiny brown metal thing?,"{'a': 'False', 'b': 'True'}",a,"['b', 'b', 'a', 'b']"
285,4d5q2vsHGCAGZhcy,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_qs4iivcx3nhsgiyu.png,what number of other things are there of the same material as the large medicine bottle,"{'a': '1', 'b': '3'}",a,"['a', 'b', 'a', 'a', 'a']"
286,xtVw7SQi7mogf2wq,en,vqa,true-false,animals,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_pauyfc17lvs8zrdn.png,are there any other things that are the same material as the small red object?,"{'a': 'True', 'b': 'False'}",a,"['b', 'a', 'a']"
287,P4SfjDGmDAQceHKv,en,vqa,true-false,construction-site,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_832inktoguppx4yw.png,is there anything else that has the same size as the hard hat?,"{'a': 'True', 'b': 'False'}",b,"['a', 'b', 'a', 'b', 'a', 'a']"
288,RwbA4fRJjl1GBEyJ,en,vqa,true-false,fashion,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_bq90c5p4kwzd7loz.png,do the big rubber bag and the small metal hat have the same color?,"{'a': 'True', 'b': 'False'}",a,['a']
289,ppRIV7VBdD3RDuY4,en,vqa,true-false,garage-workshop,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_spo6q9ie3emcv9pa.png,is the number of tiny metal objects less than the number of large cyan objects?,"{'a': 'False', 'b': 'True'}",b,['b']
290,pZ6N09mMVLl4QG74,en,vqa,true-false,kitchen,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_hx16mqjlmf8qeoce.png,is there a large red rubber saucepan?,"{'a': 'True', 'b': 'False'}",b,"['b', 'a']"
291,U3RrUhDhNlRU7uzO,en,vqa,numeric,living-room,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_b3zwn70m07kv2niv.png,what number of large things are either purple rubber bookshelfs or coffee tables?,"{'a': '3', 'b': '2'}",b,['a']
292,YzzOHaC95rICEUTk,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_kpbt8ut5ukaapbl9.png,what number of medicine bottles are yellow metal objects or metal things?,"{'a': '1', 'b': '0'}",b,"['a', 'a', 'b', 'b']"
293,ykAOCJTM7GAtVRa8,en,vqa,true-false,music,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ydwryjuw9w3flcb6.png,are there fewer purple things than large cyan mics?,"{'a': 'True', 'b': 'False'}",b,"['b', 'a', 'b']"
294,IgLeQyPLOYZYhupt,en,vqa,mcq,office,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_aljl3zjk3k0rb648.png,the rubber thing that is the same color as the big laptop is what shape?,"{'a': 'pen holder', 'b': 'laptop', 'c': 'calculator', 'd': 'coffee mug'}",b,"['b', 'b', 'b', 'a', 'b']"
295,1FFt6t0NYEmizoWR,en,vqa,mcq,school,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_c8ek8hoixrbp37xs.png,the other large rubber object that is the same shape as the large cyan thing is what color?,"{'a': 'yellow', 'b': 'brown', 'c': 'green', 'd': 'purple', 'e': 'gray'}",c,"['c', 'c', 'a', 'a', 'c', 'c']"
296,3kRvdicGT2LsRqVU,en,vqa,true-false,uae,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_5x2tofg9kslf0z29.png,is the number of tiny cyan objects less than the number of yellow metal dallahs?,"{'a': 'False', 'b': 'True'}",a,"['b', 'b', 'b', 'b', 'b']"
297,5rDtJTTq9xb7HjhB,en,vqa,mcq,underwater,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_wgue5q7iqet9b15x.png,there is a blue object that is made of the same material as the small purple starfish; what shape is it?,"{'a': 'fish', 'b': 'snorkel', 'c': 'coral', 'd': 'starfish', 'e': 'oxygen tank'}",d,"['a', 'a', 'd', 'd']"
298,nqUlNlFYnkiN9YXV,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ih71a458qtr8jzr5.png,what color is the other rubber object that is the same shape as the blue rubber thing?,"{'a': 'green', 'b': 'red', 'c': 'cyan', 'd': 'yellow'}",b,"['a', 'b']"
299,mSF6jQF2j0vS6o5L,en,vqa,true-false,uae,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_rrvxm1g4umbjavan.png,is there a rubber object of the same size as the bedouin tent?,"{'a': 'True', 'b': 'False'}",a,"['a', 'b', 'b', 'a', 'b']"
300,5yGX2uVsn32olGze,en,vqa,numeric,construction-site,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7kcprqvf180ifxuy.png,what number of red things are either large wheelbarrows or rubber traffic cones?,"{'a': '1', 'b': '2'}",a,"['a', 'b', 'a']"
301,5wSQjhwlo75ATrXv,en,vqa,numeric,animals,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_1a2sfa18teqsfkbn.png,how many fishes are either metal things or gray rubber things?,"{'a': '1', 'b': '0'}",b,"['a', 'a', 'a', 'a', 'b', 'a']"
302,hZfxdqSVFE8rygCa,en,vqa,mcq,construction-site,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_jor85q6frqzpqn17.png,there is another rubber thing that is the same size as the red thing; what is its color?,"{'a': 'gray', 'b': 'purple', 'c': 'red'}",a,"['b', 'b', 'b']"
303,wic0cUO0Bvk6L5HY,en,vqa,mcq,fashion,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_dautqh3erh2ti71x.png,there is another metal object that is the same color as the large metal thing; what is its size?,"{'a': 'small', 'b': 'large'}",a,"['b', 'a', 'a', 'a', 'a', 'b', 'b', 'a', 'b']"
304,vRLdXevTg6M3Oy06,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_j54z468402q659fj.png,there is a brown rubber object that is the same size as the blue object; what is its shape?,"{'a': 'tire', 'b': 'hammer', 'c': 'wrench'}",b,['b']
305,kG4dbMsBaOoJTiN5,en,vqa,true-false,kitchen,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_ba474r2817csr27a.png,are there any tiny blue rubber objects that have the same shape as the small red metal thing?,"{'a': 'True', 'b': 'False'}",a,"['b', 'a', 'b']"
306,J9d8aZ5JYnAYY1IZ,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_skt7u0q174g5gf1h.png,are any tiny cyan rubber things visible?,"{'a': 'True', 'b': 'False'}",b,"['b', 'b', 'b', 'b']"
307,qzzN0vtwA068cJMZ,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_l304nhh0u31t68r1.png,what number of objects are there?,"{'a': '6', 'b': '5'}",b,"['a', 'b', 'b']"
308,ZQxrknBfUANK2rbm,en,vqa,mcq,music,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_di6htt1yt25mztww.png,the blue object that is the same material as the red flute is what shape?,"{'a': 'guitar', 'b': 'flute', 'c': 'drum', 'd': 'mic', 'e': 'accordion'}",d,"['a', 'a', 'd']"
309,ZDoWpTK1UZlRzyxJ,en,vqa,numeric,office,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_97c0r62rghfs11yc.png,how many other things are there of the same material as the large gray thing?,"{'a': '0', 'b': '1'}",b,"['a', 'b', 'b', 'b']"
310,pK7N0Q2tQHAZ9Int,en,vqa,true-false,school,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_nndnww27wi4hc0kt.png,is there any other thing that is the same shape as the red metal object?,"{'a': 'True', 'b': 'False'}",a,"['a', 'b', 'a', 'b', 'a', 'a']"
311,8NLe4gIksnnRESeu,en,vqa,mcq,uae,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_is5l3g8afuw0eg6q.png,there is a rubber bedouin tent that is the same size as the purple dallah; what is its color?,"{'a': 'blue', 'b': 'cyan', 'c': 'brown', 'd': 'purple'}",b,"['b', 'a']"
312,e1gfrdX9HdJSWtT9,en,vqa,true-false,underwater,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_pof7jfsoly04b8wc.png,are there fewer big rubber oxygen tanks than large metal oxygen tanks?,"{'a': 'True', 'b': 'False'}",b,"['a', 'a', 'b', 'b', 'b']"
313,sMxYcHMsWQVHICXP,en,vqa,mcq,music,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_qwn71nuhr04ycj2c.png,what is the material of the tiny green flute?,"{'a': 'rubber', 'b': 'metal'}",b,"['a', 'a', 'b', 'b']"
314,J74AmB8ML6onbFGK,en,vqa,true-false,underwater,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_46ftdfmqrlh7rb0w.png,are there any other things that have the same material as the big brown thing?,"{'a': 'False', 'b': 'True'}",b,"['b', 'b', 'b', 'a', 'a', 'b']"
315,3WjobILuMQ9y04Su,en,vqa,numeric,kitchen,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_pi7wh3dq5oz6b7by.png,what number of small spatulas have the same color as the teapot?,"{'a': '1', 'b': '0'}",a,"['a', 'a', 'a']"
316,INMTT2lpMbBCXYg0,en,vqa,true-false,animals,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_7g8vsgluduyeyxmy.png,is there a thing of the same size as the gray rabbit?,"{'a': 'False', 'b': 'True'}",b,"['b', 'a']"
317,OoZRLQQJuu3FmsCt,en,vqa,numeric,construction-site,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_labm5sl8pcuhrsh1.png,what number of cranes are either large brown metal objects or small objects?,"{'a': '4', 'b': '3'}",b,"['a', 'a', 'b', 'b', 'b']"
318,x4nabDMhSipDaTh4,en,vqa,numeric,fashion,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_wy870834sym7gzdm.png,what number of other green shoes have the same material as the large shoe?,"{'a': '2', 'b': '1'}",b,"['a', 'b', 'b', 'b']"
319,d68iUZRYb5Dk6QEK,en,vqa,mcq,garage-workshop,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_0ekss9atxj8s29kb.png,what is the color of the rubber wrench that is the same size as the brown metal tire?,"{'a': 'gray', 'b': 'blue', 'c': 'brown'}",b,"['a', 'b', 'b']"
320,7grebpxHnXLJENqi,en,vqa,numeric,kitchen,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_euef3mdu0yufva6b.png,how many gray things are either rubber objects or large things?,"{'a': '0', 'b': '1'}",b,"['b', 'b']"
321,mNWRql03Oax5F5BP,en,vqa,mcq,living-room,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_wr5frcrnya3gchqz.png,what is the material of the sofa that is the same color as the metal coffee table?,"{'a': 'rubber', 'b': 'metal'}",a,"['b', 'b']"
322,3F7PyoEQ5nvYyW0v,en,vqa,numeric,medical-field,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_6a4tyj6gsusme9da.png,what number of objects have the same material as the small green hospital bed?,"{'a': '3', 'b': '4'}",a,[]
323,BJ5RSIpfSYouJ48l,en,vqa,true-false,music,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_yf0f7l0rfci234uf.png,is there anything else that has the same size as the red metal thing?,"{'a': 'False', 'b': 'True'}",b,"['a', 'a', 'b', 'b']"
324,DFUTaKv8g9cS4Ynj,en,vqa,mcq,office,3,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_8eojqboocpd5raev.png,there is a blue calculator that is the same size as the blue metal thing; what is it made of?,"{'a': 'metal', 'b': 'rubber'}",b,['b']
325,IIqloMSRn1KarvQo,en,vqa,mcq,school,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_fqlhmcxta3awd87y.png,what shape is the blue thing?,"{'a': 'notebook', 'b': 'backpack', 'c': 'pencil', 'd': 'ruler', 'e': 'lunch box'}",a,"['b', 'b', 'a', 'b', 'a']"
326,v86mPIJDYozkTXom,en,vqa,true-false,uae,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_5srd63vqe58fq51q.png,is there a metal dallah of the same size as the gray falcon stand?,"{'a': 'True', 'b': 'False'}",b,"['a', 'a', 'a', 'b']"
327,YXixYzP1sYRCJIPM,en,vqa,numeric,underwater,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_95sy07lv5w0kxhqd.png,what number of big things are either brown rubber things or green objects?,"{'a': '1', 'b': '2'}",b,"['a', 'b', 'a', 'b']"
328,JvTFYjWvuHmWYdK6,en,vqa,mcq,fashion,4,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_muf80uf04hmsxwtm.png,what is the shape of the object that is made of the same material as the big gray shoe?,"{'a': 'bag', 'b': 'shirt', 'c': 'shoe', 'd': 'pants', 'e': 'hat'}",a,"['a', 'a', 'b', 'a']"
329,oMYWYFbh9Z6bhzIq,en,vqa,true-false,living-room,1,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_proj030h4c4cmh35.png,are there any other floor lamps of the same color as the large metal floor lamp?,"{'a': 'False', 'b': 'True'}",a,"['a', 'a', 'a']"
330,WqX436doonCVjNAr,en,vqa,numeric,garage-workshop,2,https://s3-eu-north-1-derc-wmi-crowdlabel-production.s3.eu-north-1.amazonaws.com/tii_vqa_2i94pqoi4gf63t7c.png,how many other objects are there of the same color as the rubber mechanic overalls?,"{'a': '2', 'b': '4'}",a,"['a', 'a', 'a']"
